"Rk" "Season" "Tm" "Lg" "G" "W" "L" "W/L%" "MP" "FG" "FGA" "2P" "2PA" "3P" "3PA" "FT" "FTA" "ORB" "DRB" "TRB" "AST" "STL" "BLK" "TOV" "PF" "PTS"
"40" 940 "1986-87" "LAC" "NBA" 82 12 70 0.146 241.2 40.4 89.4 39.4 85.2 1 4.2 22.8 30.7 15 26.1 41.1 24 9.2 5.3 18.2 24.4 104.5
"41" 941 "1986-87" "HOU*" "NBA" 82 42 40 0.512 241.2 42.3 88.6 41.2 84.6 1.1 4 21.3 28.7 14.5 30.3 44.8 27.2 8 6.8 16.9 24.1 106.9
"42" 942 "1986-87" "DET*" "NBA" 82 52 30 0.634 241.8 43.2 88.3 42.7 86.2 0.5 2.1 24.3 31.7 15.2 32.3 47.5 24.6 7.8 5.3 17.3 25.3 111.2
"43" 943 "1986-87" "LAL*" "NBA" 82 65 17 0.793 240.6 45.6 88.4 43.6 82.9 2 5.5 24.5 31.1 13.7 30.7 44.4 29.6 8.9 5.9 16.6 22.6 117.8
"44" 944 "1986-87" "DAL*" "NBA" 82 55 27 0.671 242.4 43.8 89.9 41 82 2.8 8 26.2 33.1 14.9 30.4 45.3 24.6 8.4 5.2 14.7 22.8 116.7
"45" 945 "1985-86" "NYK" "NBA" 82 23 59 0.28 241.5 39.5 85.8 38.5 82.9 1 2.9 18.7 27.3 13.2 26.5 39.6 22.9 8.7 3.8 17.5 27 98.7
"46" 946 "1985-86" "SEA" "NBA" 82 31 51 0.378 243 40.7 86.1 39.7 82.4 1 3.7 22.1 28.4 14 27.5 41.5 24.1 9.1 3.6 17.5 26.4 104.4
"47" 947 "1985-86" "IND" "NBA" 82 26 56 0.317 240.9 42 87.2 41.7 85.5 0.3 1.7 19.7 26.6 13.9 31.9 45.7 26.3 8 4.6 18.5 26 103.9
"48" 948 "1985-86" "GSW" "NBA" 82 30 52 0.366 241.2 44.5 92.3 43.5 88.9 1.1 3.4 23.3 30.7 15.5 28.6 44.1 24.6 9.2 4.3 17.1 24.8 113.4
"49" 949 "1985-86" "DEN*" "NBA" 82 47 35 0.573 240.9 45.2 96 44.3 92.2 0.9 3.7 23.5 29.5 14.9 28.3 43.2 26.1 10.1 5.1 16.3 26.4 114.8
"50" 950 "1985-86" "LAC" "NBA" 82 32 50 0.39 240.9 41.3 87.4 40.5 84.6 0.8 2.8 25.2 32.7 14.1 27.5 41.7 24 8.5 6.1 18.4 23.5 108.6
"51" 951 "1985-86" "HOU*" "NBA" 82 51 31 0.622 240.9 45.8 93.5 44.8 89.8 1 3.8 21.7 29.7 16 29.7 45.7 28.3 9.1 6.7 16.8 24.3 114.4
"52" 952 "1985-86" "DET*" "NBA" 82 46 36 0.561 241.2 45.8 94.5 45.1 92.3 0.7 2.2 22 28 15.6 30 45.6 28.3 9 4.1 16.4 25.6 114.2
"53" 953 "1985-86" "LAL*" "NBA" 82 62 20 0.756 241.8 46.8 89.5 45.1 84.6 1.7 5 22.1 28.4 13.4 31.2 44.6 29.7 8.5 5.1 17.9 24.8 117.3
"54" 954 "1985-86" "DAL*" "NBA" 82 44 38 0.537 241.5 44.3 88.5 42.6 83 1.7 5.4 25 32.2 12.9 29.9 42.8 25.7 7.4 4.5 15.7 21.1 115.3
"55" 955 "1985-86" "NJN*" "NBA" 82 39 43 0.476 241.5 43.3 89 42.7 86.4 0.5 2.6 22.1 29.2 14.4 30.3 44.7 26 9.1 4.2 19.2 26 109.1
"56" 956 "1985-86" "MIL*" "NBA" 82 57 25 0.695 241.5 43.9 89.1 42.4 84.5 1.5 4.7 25.2 32.9 14.5 29.5 44 26.3 9.8 5.6 16.7 27 114.5
"57" 957 "1985-86" "ATL*" "NBA" 82 50 32 0.61 241.5 42 85.7 41.6 83.7 0.4 2 24.1 33 15.2 29.3 44.6 24.7 9 5.3 18.1 26.5 108.6
"58" 958 "1985-86" "POR*" "NBA" 82 40 42 0.488 242.1 44 88.8 43.1 85.4 0.9 3.4 26.1 34.1 14.1 28.2 42.3 26.6 10.5 4.3 18.6 26.9 115.1
"59" 959 "1985-86" "PHI*" "NBA" 82 54 28 0.659 242.7 41.9 86.1 41.3 83.3 0.6 2.7 26 34.3 16.2 29 45.2 24.6 10.5 6 19.5 21.9 110.4
"60" 960 "1985-86" "BOS*" "NBA" 82 67 15 0.817 242.1 45.3 89.2 43.7 84.4 1.7 4.8 21.8 27.4 12.9 33.6 46.4 29.1 7.8 6.2 16.6 21.4 114.1
"61" 961 "1985-86" "SAC*" "NBA" 82 37 45 0.451 241.2 43.1 88 42.8 86.4 0.4 1.6 22.2 28.5 13.8 29 42.8 28.1 7.3 4.7 18.7 26 108.8
"62" 962 "1985-86" "UTA*" "NBA" 82 42 40 0.512 241.2 42.1 86.4 41.7 84.3 0.4 2.1 23.5 32.9 13 30.2 43.3 26.8 8.7 8.1 18.5 24.9 108.2
"63" 963 "1985-86" "PHO" "NBA" 82 32 50 0.39 241.5 42.9 85.3 42.4 83 0.5 2.2 23.8 32.7 12.6 29.9 42.5 27.7 9.4 4.6 21.5 27.6 110
"64" 964 "1985-86" "SAS*" "NBA" 82 35 47 0.427 241.5 43.9 86.6 43.3 84.2 0.6 2.4 23 30.8 13 29.4 42.5 27.6 9.8 4.8 19.8 25.8 111.2
"65" 965 "1985-86" "WSB*" "NBA" 82 39 43 0.476 242.1 40.4 87.2 39 82.2 1.4 5 20.8 27.9 13 29.7 42.7 21.3 7.6 8.7 16.4 21.9 103
"66" 966 "1985-86" "CHI*" "NBA" 82 30 52 0.366 242.1 42.4 88.1 41.3 84.3 1.1 3.9 23.4 30.5 15.6 27.8 43.4 24.5 7.4 4.9 17.5 26.4 109.3
"67" 967 "1985-86" "CLE" "NBA" 82 29 53 0.354 241.2 42.4 88.3 40.8 83.5 1.6 4.8 21.3 28.4 13.2 29.9 43.2 25.2 7.6 5.3 17.2 27.6 107.8
"68" 968 "1984-85" "MIL*" "NBA" 82 59 23 0.72 241.5 43.5 88.5 42.4 84.9 1.1 3.6 22.8 30.2 15.3 28.7 44 26.4 8.4 5.9 16.9 27.3 110.9
"69" 969 "1984-85" "ATL" "NBA" 82 34 48 0.415 242.1 42 86.8 41.1 84 0.9 2.9 21.7 28.9 14.2 28.6 42.8 24.5 8.1 6.6 18 25 106.6
"70" 970 "1984-85" "POR*" "NBA" 82 42 40 0.512 242.4 45.2 89.9 44.6 87.5 0.6 2.5 24.4 32.5 14.7 28 42.7 27.1 10 6.3 18.1 23.9 115.5
"71" 971 "1984-85" "PHI*" "NBA" 82 58 24 0.707 241.5 42 85.3 41.3 82.5 0.7 2.7 28.2 35.2 15.9 28.8 44.7 24.4 10 6.5 19.2 24 112.9
"72" 972 "1984-85" "BOS*" "NBA" 82 63 19 0.768 240.3 45.4 89.3 44 85.6 1.3 3.8 22.7 28.1 13.6 32.1 45.7 27.9 7.9 5 16.2 21.7 114.8
"73" 973 "1984-85" "KCK" "NBA" 82 31 51 0.378 240.9 44.7 88.7 43.9 85.8 0.8 2.9 24.7 31.6 14.2 28.4 42.6 28.6 8.1 3.7 19.4 26.5 114.8
"74" 974 "1984-85" "UTA*" "NBA" 82 41 41 0.5 240.9 42.4 89 41.2 85.3 1.3 3.7 22.9 29.7 13.2 31.1 44.3 26.1 8.7 8.5 19.2 23.9 109
"75" 975 "1984-85" "PHO*" "NBA" 82 36 46 0.439 241.5 42.8 87.1 41.7 83.4 1.1 3.7 21.4 27.8 12.5 29.6 42.1 28.5 8.9 4.3 19.3 24.8 108
"76" 976 "1984-85" "SAS*" "NBA" 82 41 41 0.5 241.2 45.1 87.8 44.4 85.4 0.7 2.5 23.9 31.4 13.7 30.1 43.9 28.2 9.2 5.4 18.8 26.6 114.8
"77" 977 "1984-85" "WSB*" "NBA" 82 40 42 0.488 242.1 43.1 90 41.8 85.2 1.3 4.9 18 24.3 12.3 29.2 41.5 25.5 8.6 4.8 15.6 22.8 105.5
"78" 978 "1984-85" "CHI*" "NBA" 82 38 44 0.463 241.5 42.1 84.3 41.8 82.3 0.4 2 24.2 30.8 13.1 28.9 42 24.3 7.6 5.7 17.8 25.3 108.7
"79" 979 "1984-85" "CLE*" "NBA" 82 36 46 0.439 241.2 42.3 89.8 41.1 85.7 1.2 4.1 22.8 30.4 14.7 29.8 44.5 25.6 7.6 5.8 16.9 26.5 108.6
"80" 980 "1984-85" "NYK" "NBA" 82 24 58 0.293 241.8 41.9 86.6 41.3 84.2 0.6 2.4 20.8 28.7 13.6 25.6 39.2 24.4 9.2 3.3 17.8 29.2 105.2
"81" 981 "1984-85" "SEA" "NBA" 82 31 51 0.378 240.3 40 84.3 39.4 82 0.5 2.3 21.7 28.1 12.4 27.9 40.3 26.6 7.9 4.2 18.2 24.1 102.1
"82" 982 "1984-85" "IND" "NBA" 82 22 60 0.268 241.2 42.5 89.3 42.2 87.4 0.4 1.9 22.8 30.7 14.6 32 46.6 23.7 7.6 4.5 19.8 27.3 108.3
"83" 983 "1984-85" "GSW" "NBA" 82 22 60 0.268 242.1 42.7 92.1 41.3 87.3 1.4 4.8 23.7 30.9 16.2 26.1 42.3 21.5 9.8 3.5 17.8 26 110.4
"84" 984 "1984-85" "DEN*" "NBA" 82 52 30 0.634 241.8 47.3 97.3 46.4 94.4 0.9 2.9 24.6 31.3 16.2 28.1 44.3 27.6 10.9 5.2 16.9 26.2 120
"85" 985 "1984-85" "LAC" "NBA" 82 31 51 0.378 240.6 43 86.8 42.3 84.5 0.7 2.3 20.4 26.9 14.2 29.7 43.9 23.6 6.5 6.1 19.4 22.4 107.1
"86" 986 "1984-85" "HOU*" "NBA" 82 48 34 0.585 241.8 45.7 90.7 45.2 88.5 0.5 2.3 19.3 27.6 16.2 29.2 45.4 27.3 8.3 7.3 19.6 24.8 111.2
"87" 987 "1984-85" "DET*" "NBA" 82 46 36 0.561 241.8 46.8 97.5 46.3 95.1 0.5 2.4 21.7 27.6 17.1 30.9 48 28.1 8.4 4.8 16.4 25.3 116
"88" 988 "1984-85" "LAL*" "NBA" 82 62 20 0.756 240.9 48.2 88.5 47.1 84.9 1.1 3.6 20.8 27.2 13 31.1 44.1 31.4 8.5 5.9 18.7 23.5 118.2
"89" 989 "1984-85" "DAL*" "NBA" 82 44 38 0.537 242.1 43.4 88.8 41.6 83.4 1.9 5.4 22.5 28.3 13.4 28.6 42 26.2 7 4.1 14.4 21.9 111.2
"90" 990 "1984-85" "NJN*" "NBA" 82 42 40 0.512 240.9 44.5 90.8 43.8 88.1 0.6 2.7 19.9 27.3 15 28.4 43.4 26.4 9.4 5.1 16.5 24.5 109.5
"91" 991 "1983-84" "IND" "NBA" 82 26 56 0.317 241.2 42 87 41.5 84.4 0.6 2.5 19.8 25.8 12.2 29.2 41.5 26.5 10.2 4.9 18.6 25.1 104.5
"92" 992 "1983-84" "GSW" "NBA" 82 37 45 0.451 241.8 42.9 91.9 42.2 89.1 0.7 2.8 23.4 31.4 17 26.5 43.4 22.4 10.1 4.2 18.5 25.7 109.9
"93" 993 "1983-84" "DEN*" "NBA" 82 38 44 0.463 241.5 48 97.4 47 94.2 0.9 3.1 26.8 32.8 13.8 29.8 43.6 30.3 8.7 4.3 16.4 27.8 123.7
"94" 994 "1983-84" "SDC" "NBA" 82 30 52 0.366 240.6 44.3 89.3 44 87.8 0.3 1.6 21.8 29.6 15.9 29 45 24.2 6.9 4.7 18.5 24.6 110.7
"95" 995 "1983-84" "HOU" "NBA" 82 29 53 0.354 240.9 45.5 91.9 45.1 90 0.4 1.9 19.3 26.1 14.6 30.3 44.9 26.9 7.6 6.3 19 28.3 110.6
"96" 996 "1983-84" "DET*" "NBA" 82 49 33 0.598 242.7 46.3 96.5 45.9 94.7 0.4 1.7 24.1 31.1 17.4 29.7 47.1 27.5 8.5 5.1 16 26.5 117.1
"97" 997 "1983-84" "LAL*" "NBA" 82 54 28 0.659 241.2 47 88.4 46.3 85.7 0.7 2.8 20.9 27.7 13.4 30.5 43.8 29.9 8.9 5.8 19.2 25 115.6
"98" 998 "1983-84" "DAL*" "NBA" 82 43 39 0.524 243.4 44.1 88.2 43.6 86 0.5 2.2 21.6 28.7 13.3 27.6 40.9 26.4 7.1 4.4 15.9 23.2 110.4
"99" 999 "1983-84" "NJN*" "NBA" 82 45 37 0.549 241.5 44.1 88.5 43.5 85.7 0.6 2.8 21.2 30.3 14.9 28.2 43.1 26.2 9.9 6.1 19.6 27.4 110
"100" 1000 "1983-84" "MIL*" "NBA" 82 50 32 0.61 242.7 41.9 85 41.1 82.2 0.7 2.8 21.3 28.7 13.8 29.1 42.9 25.8 7.8 6 17.3 26.4 105.7
"1" 1 "2018-19" "WAS" "NBA" 82 32 50 0.39 243 42.1 90.1 30.8 56.8 11.3 33.3 18.4 23.9 9.7 32.7 42.4 26.3 8.3 4.6 14.1 20.7 114
"2" 2 "2018-19" "UTA*" "NBA" 82 50 32 0.61 240.9 40.4 86.4 28.3 52.4 12.1 34 18.8 25.5 10 36.4 46.4 26 8.1 5.9 15.1 21.1 111.7
"3" 3 "2018-19" "TOR*" "NBA" 82 58 24 0.707 242.4 42.2 89.1 29.8 55.3 12.4 33.8 17.7 22 9.6 35.6 45.2 25.4 8.3 5.3 14 21 114.4
"4" 4 "2018-19" "SAS*" "NBA" 82 48 34 0.585 241.5 42.3 88.4 32.4 63.1 9.9 25.3 17.2 21 9.2 35.5 44.7 24.5 6.1 4.7 12.1 18.1 111.7
"5" 5 "2018-19" "SAC" "NBA" 82 39 43 0.476 240.6 43.2 93.1 31.9 63.2 11.3 29.9 16.5 22.7 11 34.4 45.4 25.4 8.3 4.4 13.4 21.4 114.2
"6" 6 "2018-19" "POR*" "NBA" 82 53 29 0.646 242.1 42.3 90.6 31.3 59.8 11 30.7 19 23.3 11.8 36.2 48 23 6.7 5 13.8 20.4 114.7
"7" 7 "2018-19" "PHO" "NBA" 82 19 63 0.232 242.4 40.1 87.4 30.5 58.1 9.6 29.3 17.6 22.7 9.1 31.3 40.4 23.9 9 5.1 15.6 23.6 107.5
"8" 8 "2018-19" "PHI*" "NBA" 82 51 31 0.622 241.5 41.5 88.2 30.7 58 10.8 30.2 21.2 27.5 10.9 36.9 47.8 26.9 7.4 5.3 14.9 21.3 115.2
"9" 9 "2018-19" "ORL*" "NBA" 82 42 40 0.512 241.2 40.4 89.1 29 57 11.4 32.1 15 19.2 10 35.4 45.4 25.5 6.6 5.4 13.2 18.6 107.3
"10" 10 "2018-19" "OKC*" "NBA" 82 49 33 0.598 242.1 42.6 94 31.3 61.3 11.4 32.6 17.8 25 12.6 35.5 48.1 23.4 9.3 5.2 14 22.4 114.5
"11" 11 "2018-19" "NYK" "NBA" 82 17 65 0.207 241.2 38.2 88.3 28.2 58.8 10 29.5 18.1 23.9 10.5 34.3 44.7 20.1 6.8 5.1 14 20.9 104.6
"12" 12 "2018-19" "NOP" "NBA" 82 33 49 0.402 240.9 43.7 92.2 33.4 62.4 10.3 29.9 17.8 23.4 11.1 36.2 47.3 27 7.4 5.4 14.8 21.1 115.4
"13" 13 "2018-19" "MIN" "NBA" 82 36 46 0.439 241.8 41.6 91.3 31.5 62.5 10.1 28.7 19.1 24.3 11.3 33.5 44.8 24.6 8.3 5 13.1 20.3 112.5
"14" 14 "2018-19" "MIL*" "NBA" 82 60 22 0.732 241.2 43.4 91.1 29.9 52.9 13.5 38.2 17.9 23.2 9.3 40.4 49.7 26 7.5 5.9 13.9 19.6 118.1
"15" 15 "2018-19" "MIA" "NBA" 82 39 43 0.476 240.6 39.6 88 28.3 55.6 11.3 32.4 15.1 21.7 11.2 35.1 46.3 24.3 7.6 5.5 14.7 20.9 105.7
"16" 16 "2018-19" "MEM" "NBA" 82 33 49 0.402 242.4 38 84.4 28.1 55.6 9.9 28.9 17.7 23 8.8 33 41.8 23.9 8.3 5.5 14 22 103.5
"17" 17 "2018-19" "LAL" "NBA" 82 37 45 0.451 241.2 42.6 90.5 32.2 59.6 10.3 31 16.3 23.3 10.2 36.4 46.6 25.6 7.5 5.4 15.7 20.7 111.8
"18" 18 "2018-19" "LAC*" "NBA" 82 48 34 0.585 241.8 41.3 87.5 31.3 61.7 10 25.8 22.6 28.5 9.7 35.8 45.5 24 6.8 4.7 14.5 23.3 115.1
"19" 19 "2018-19" "IND*" "NBA" 82 48 34 0.585 240.3 41.3 87 31.8 61.6 9.5 25.4 15.8 21.1 9.3 33.7 43 26 8.7 4.9 13.7 19.4 108
"20" 20 "2018-19" "HOU*" "NBA" 82 53 29 0.646 241.8 39.2 87.4 23.1 42 16.1 45.4 19.3 24.4 10.2 31.9 42.1 21.2 8.5 4.9 13.3 22 113.9
"21" 21 "2018-19" "GSW*" "NBA" 82 57 25 0.695 241.5 44 89.8 30.8 55.3 13.3 34.4 16.3 20.4 9.7 36.5 46.2 29.4 7.6 6.4 14.3 21.4 117.7
"22" 22 "2018-19" "DET*" "NBA" 82 41 41 0.5 242.1 38.8 88.3 26.7 53.5 12.1 34.8 17.3 23.1 11.4 33.6 45 22.5 6.9 4 13.8 22.1 107
"23" 23 "2018-19" "DEN*" "NBA" 82 54 28 0.659 240.6 41.9 90 30.9 58.7 11 31.4 15.8 20.9 11.9 34.5 46.4 27.4 7.7 4.4 13.4 20 110.7
"24" 24 "2018-19" "DAL" "NBA" 82 33 49 0.402 241.2 38.8 86.9 26.3 50.2 12.5 36.6 18.8 25.3 10.1 35.2 45.3 23.4 6.5 4.3 14.2 20.1 108.9
"25" 25 "2018-19" "CLE" "NBA" 82 19 63 0.232 240.9 38.9 87.6 28.6 58.5 10.3 29.1 16.4 20.7 10.7 31.9 42.7 20.7 6.5 2.4 13.5 20 104.5
"26" 26 "2018-19" "CHO" "NBA" 82 39 43 0.476 241.8 40.2 89.8 28.3 55.8 11.9 33.9 18.4 23.1 9.9 33.9 43.8 23.2 7.2 4.9 12.2 18.9 110.7
"27" 27 "2018-19" "CHI" "NBA" 82 22 60 0.268 242.7 39.8 87.9 30.7 62 9.1 25.9 16.2 20.7 8.8 34.1 42.9 21.9 7.4 4.3 14.1 20.3 104.9
"28" 28 "2018-19" "BRK*" "NBA" 82 42 40 0.512 243.7 40.3 89.7 27.5 53.6 12.8 36.2 19 25.5 11 35.6 46.6 23.8 6.6 4.1 15.1 21.5 112.2
"29" 29 "2018-19" "BOS*" "NBA" 82 49 33 0.598 241.2 42.1 90.5 29.5 56 12.6 34.5 15.6 19.5 9.8 34.7 44.5 26.3 8.6 5.3 12.8 20.4 112.4
"30" 30 "2018-19" "ATL" "NBA" 82 29 53 0.354 242.1 41.4 91.8 28.4 54.8 13 37 17.6 23.4 11.6 34.5 46.1 25.8 8.2 5.1 17 23.6 113.3
"31" 31 "2017-18" "WAS*" "NBA" 82 43 39 0.524 242.1 39.9 85.6 30 59.1 9.9 26.5 16.8 21.8 10 33.1 43.1 25.2 7.9 4.3 14.6 21.3 106.6
"32" 32 "2017-18" "UTA*" "NBA" 82 48 34 0.585 240.9 38.3 82.9 27.5 53.3 10.8 29.6 16.8 21.5 9 34.2 43.3 22.4 8.6 5.1 14.7 19.6 104.1
"33" 33 "2017-18" "TOR*" "NBA" 82 59 23 0.72 241.8 41.3 87.4 29.5 54.4 11.8 33 17.3 21.8 9.8 34.2 44 24.3 7.6 6.1 13.4 21.7 111.7
"34" 34 "2017-18" "SAS*" "NBA" 82 47 35 0.573 240.6 39 85.4 30.6 61.2 8.5 24.1 16.1 20.9 10.4 33.9 44.2 22.8 7.7 5.6 13.1 17.2 102.7
"35" 35 "2017-18" "SAC" "NBA" 82 27 55 0.329 240.9 38.8 86.1 29.8 62.1 9 24 12.3 16.7 9.5 31.4 40.9 21.6 7.8 4.1 13.7 20 98.8
"36" 36 "2017-18" "POR*" "NBA" 82 49 33 0.598 240.9 39.3 87 29 58.8 10.3 28.1 16.7 20.9 10.2 35.3 45.5 19.5 7 5.2 13.5 19.5 105.6
"37" 37 "2017-18" "PHO" "NBA" 82 21 61 0.256 240.3 38.5 87.1 29.1 59.2 9.3 27.9 17.7 23.9 10.3 33.9 44.1 21.3 6.9 4.5 15.7 22 103.9
"38" 38 "2017-18" "PHI*" "NBA" 82 52 30 0.634 241.2 40.8 86.6 29.9 56.7 11 29.8 17.1 22.8 10.9 36.5 47.4 27.1 8.3 5.1 16.5 22.1 109.8
"39" 39 "2017-18" "ORL" "NBA" 82 25 57 0.305 240.6 38.8 85.9 28.5 56.5 10.3 29.3 15.5 20.5 8.8 32.8 41.6 23.4 7.6 4.9 14.5 19.3 103.4
"40" 40 "2017-18" "OKC*" "NBA" 82 48 34 0.585 241.8 39.9 88.1 29.1 57.7 10.7 30.4 17.3 24.2 12.5 32.6 45.1 21.3 9.1 5 14 20.2 107.9
"41" 41 "2017-18" "NYK" "NBA" 82 29 53 0.354 241.8 40.7 87.7 32.5 64.4 8.2 23.3 14.9 19 10.5 33.6 44 23.3 6.7 5.1 14.7 20.5 104.5
"42" 42 "2017-18" "NOP*" "NBA" 82 48 34 0.585 243.4 42.7 88.3 32.5 60.1 10.2 28.2 16.1 20.9 8.7 35.7 44.3 26.8 8 5.9 14.9 19.1 111.7
"43" 43 "2017-18" "MIN*" "NBA" 82 47 35 0.573 241.5 41 86.1 33 63.6 8 22.5 19.4 24.1 10.3 31.6 42 22.7 8.4 4.2 12.5 18.2 109.5
"44" 44 "2017-18" "MIL*" "NBA" 82 44 38 0.537 241.8 39.7 83 31 58.3 8.8 24.7 18.3 23.4 8.4 31.5 39.8 23.2 8.8 5.4 13.8 21.4 106.5
"45" 45 "2017-18" "MIA*" "NBA" 82 44 38 0.537 243 38.8 85.3 27.8 54.8 11 30.6 14.7 19.5 9.3 34.2 43.5 22.7 7.6 5.3 14.4 20.1 103.4
"46" 46 "2017-18" "MEM" "NBA" 82 22 60 0.268 240.3 36.7 82.8 27.5 56.5 9.2 26.2 16.6 21.1 9.5 31 40.5 21.5 7.5 4.8 15 23.2 99.3
"47" 47 "2017-18" "LAL" "NBA" 82 35 47 0.427 242.7 40.7 88.4 30.7 59.3 10 29.1 16.6 23.3 10.7 35.7 46.4 23.8 7.7 4.7 15.8 21.2 108.1
"48" 48 "2017-18" "LAC" "NBA" 82 42 40 0.512 240.3 40.3 85.4 30.8 58.6 9.5 26.8 19 25.5 10.1 33.7 43.9 22.3 7.7 4.5 14.7 20 109
"49" 49 "2017-18" "IND*" "NBA" 82 48 34 0.585 240.9 40.8 86.4 31.8 61.9 9 24.5 14.9 19.2 9.6 32.7 42.3 22.2 8.8 4.1 13.3 18.8 105.6
"50" 50 "2017-18" "HOU*" "NBA" 82 65 17 0.793 240.9 38.7 84.2 23.4 41.9 15.3 42.3 19.6 25.1 9 34.5 43.5 21.5 8.5 4.8 13.8 19.5 112.4
"51" 51 "2017-18" "GSW*" "NBA" 82 58 24 0.707 240.6 42.8 85.1 31.5 56.2 11.3 28.9 16.6 20.3 8.4 35.1 43.5 29.3 8 7.5 15.5 19.6 113.5
"52" 52 "2017-18" "DET" "NBA" 82 39 43 0.476 241.5 39.1 86.9 28.3 58 10.8 28.9 14.7 19.8 10.1 33.6 43.7 22.8 7.7 3.9 13.5 18.4 103.8
"53" 53 "2017-18" "DEN" "NBA" 82 46 36 0.561 242.4 40.7 86.6 29.2 55.7 11.5 30.9 17.1 22.3 11 33.5 44.5 25.1 7.6 4.9 15 18.7 110
"54" 54 "2017-18" "DAL" "NBA" 82 24 58 0.293 241.5 38.1 85.9 26.4 53.1 11.8 32.8 14.2 18.7 8.1 33.1 41.3 22.7 7 3.8 12.3 19.2 102.3
"55" 55 "2017-18" "CLE*" "NBA" 82 50 32 0.61 240.6 40.4 84.8 28.4 52.6 12 32.1 18.1 23.3 8.5 33.7 42.1 23.4 7.1 3.8 13.7 18.6 110.9
"56" 56 "2017-18" "CHO" "NBA" 82 36 46 0.439 241.2 39 86.7 28.9 59.4 10 27.2 20.2 27 10.1 35.4 45.5 21.6 6.8 4.5 12.7 17.2 108.2
"57" 57 "2017-18" "CHI" "NBA" 82 27 55 0.329 242.1 38.7 88.8 27.6 57.8 11 31.1 14.6 19.2 9.6 35 44.7 23.5 7.6 3.5 14 19.2 102.9
"58" 58 "2017-18" "BRK" "NBA" 82 28 54 0.341 242.1 38.2 86.8 25.5 51.1 12.7 35.7 17.4 22.6 9.7 34.8 44.4 23.7 6.2 4.8 15.2 20.6 106.6
"59" 59 "2017-18" "BOS*" "NBA" 82 55 27 0.671 241.5 38.3 85.1 26.9 54.7 11.5 30.4 16 20.7 9.4 35.1 44.5 22.5 7.4 4.5 14 19.7 104
"60" 60 "2017-18" "ATL" "NBA" 82 24 58 0.293 240.3 38.2 85.5 27 54.5 11.2 31 15.8 20.2 9.1 32.8 41.9 23.7 7.8 4.2 15.6 19.6 103.4
"61" 61 "2016-17" "WAS*" "NBA" 82 49 33 0.598 242.1 41.3 87 32.1 62.3 9.2 24.8 17.3 22.1 10.3 32.6 42.9 23.9 8.5 4.1 14.2 21.3 109.2
"62" 62 "2016-17" "UTA*" "NBA" 82 51 31 0.622 240.9 37 79.5 27.3 53.5 9.6 26 17.1 22.9 9.4 33.8 43.2 20.1 6.7 5 13.6 18.8 100.7
"63" 63 "2016-17" "TOR*" "NBA" 82 51 31 0.622 241.2 39.2 84.4 30.3 60 8.8 24.3 19.7 24.7 10.6 32.6 43.3 18.5 8.3 4.9 12.7 20.8 106.9
"64" 64 "2016-17" "SAS*" "NBA" 82 61 21 0.744 241.5 39.3 83.7 30.1 60.2 9.2 23.5 17.6 22 10 33.9 43.9 23.8 8 5.9 13.4 18.3 105.3
"65" 65 "2016-17" "SAC" "NBA" 82 32 50 0.39 242.4 37.9 82.1 28.9 58.2 9 23.9 18.1 23.3 8.7 32.3 41.1 22.5 7.6 4 14.6 20.3 102.8
"66" 66 "2016-17" "POR*" "NBA" 82 41 41 0.5 243 39.5 86.1 29.2 58.4 10.4 27.7 18.5 23.7 10.1 33.5 43.7 21.1 7 5 13.7 21.2 107.9
"67" 67 "2016-17" "PHO" "NBA" 82 24 58 0.293 241.8 39.9 88.5 32.4 65.9 7.5 22.6 20.4 26.3 11.9 33.1 45 19.6 8.2 4.9 15.4 24.8 107.7
"68" 68 "2016-17" "PHI" "NBA" 82 28 54 0.341 241.8 37.7 85.3 27.5 55.5 10.1 29.8 17 22 9.8 33 42.8 23.8 8.4 5.1 16.7 21.9 102.4
"69" 69 "2016-17" "ORL" "NBA" 82 29 53 0.354 241.5 38.3 87 29.7 60.9 8.5 26.1 16 21.4 9.8 33.3 43.2 22.2 7.1 4.8 13.3 19.3 101.1
"70" 70 "2016-17" "OKC*" "NBA" 82 47 35 0.573 241.5 39.5 87.4 31 61.6 8.4 25.8 19.2 25.8 12.2 34.4 46.6 21 7.9 5 15 20.9 106.6
"71" 71 "2016-17" "NYK" "NBA" 82 31 51 0.378 242.1 39.6 88.5 31 63.8 8.6 24.7 16.6 21.1 12 33.2 45.2 21.8 7.1 5.5 13.9 20.3 104.3
"72" 72 "2016-17" "NOP" "NBA" 82 34 48 0.415 242.7 39.1 87 29.8 60.2 9.4 26.8 16.7 22.3 8.6 35.1 43.7 22.8 7.8 5.5 12.9 18.2 104.3
"73" 73 "2016-17" "MIN" "NBA" 82 31 51 0.378 241.5 39.5 84.4 32.1 63.4 7.3 21 19.3 24.2 11.4 31 42.4 23.7 8 4.5 14 20.1 105.6
"74" 74 "2016-17" "MIL*" "NBA" 82 42 40 0.512 241.2 38.8 81.9 30 58.2 8.8 23.7 17.2 22.4 8.8 31.6 40.4 24.2 8.1 5.3 14 20.2 103.6
"75" 75 "2016-17" "MIA" "NBA" 82 41 41 0.5 241.2 39 85.8 29.2 58.8 9.9 27 15.2 21.6 10.6 33 43.6 21.2 7.2 5.7 13.4 20.5 103.2
